RESTAURANT,ADDRESS,CATEGORY,RATING,RESTAURANT IMAGE,LINK,ITEM,ITEM IMGAGE,PRICE
Cơm Cháo Triều Châu,"450 Hồng Bàng, P. 16, Quận 11, TP. HCM",Quán ăn,7.3,https://images.foody.vn/res/g17/167881/prof/s640x400/foody-mobile-6et63kkl-jpg-585-636198966210769502.jpg,https://www.foody.vn/ho-chi-minh/com-chao-trieu-chau,Trứng kho,https://images.foody.vn/res/g17/167881/s120x120/3275c499-302a-4e86-7b01-7bc371f35c5d.jpg,"10,000đ"
Cơm Cháo Triều Châu,"450 Hồng Bàng, P. 16, Quận 11, TP. HCM",Quán ăn,7.3,https://images.foody.vn/res/g17/167881/prof/s640x400/foody-mobile-6et63kkl-jpg-585-636198966210769502.jpg,https://www.foody.vn/ho-chi-minh/com-chao-trieu-chau,Đậu hũ,https://images.foody.vn/res/g17/167881/s120x120/f285758d-5461-4fb5-8b72-fc768e560080.jpg,"10,000đ"
Cơm Cháo Triều Châu,"450 Hồng Bàng, P. 16, Quận 11, TP. HCM",Quán ăn,7.3,https://images.foody.vn/res/g17/167881/prof/s640x400/foody-mobile-6et63kkl-jpg-585-636198966210769502.jpg,https://www.foody.vn/ho-chi-minh/com-chao-trieu-chau,Huyết,https://images.foody.vn/res/g17/167881/s120x120/d176e663-6d18-4967-63df-dbbb3513ffd7.jpg,"10,000đ"
Cơm Cháo Triều Châu,"450 Hồng Bàng, P. 16, Quận 11, TP. HCM",Quán ăn,7.3,https://images.foody.vn/res/g17/167881/prof/s640x400/foody-mobile-6et63kkl-jpg-585-636198966210769502.jpg,https://www.foody.vn/ho-chi-minh/com-chao-trieu-chau,Canh khổ qua,https://images.foody.vn/res/g17/167881/s120x120/6287b33e-fb41-4f39-5501-410a79c75cd2.jpg,"27,000đ"
Cơm Cháo Triều Châu,"450 Hồng Bàng, P. 16, Quận 11, TP. HCM",Quán ăn,7.3,https://images.foody.vn/res/g17/167881/prof/s640x400/foody-mobile-6et63kkl-jpg-585-636198966210769502.jpg,https://www.foody.vn/ho-chi-minh/com-chao-trieu-chau,Thú linh,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"75,000đ"
Cơm Cháo Triều Châu,"450 Hồng Bàng, P. 16, Quận 11, TP. HCM",Quán ăn,7.3,https://images.foody.vn/res/g17/167881/prof/s640x400/foody-mobile-6et63kkl-jpg-585-636198966210769502.jpg,https://www.foody.vn/ho-chi-minh/com-chao-trieu-chau,Ruột heo,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"75,000đ"
Cơm Cháo Triều Châu,"450 Hồng Bàng, P. 16, Quận 11, TP. HCM",Quán ăn,7.3,https://images.foody.vn/res/g17/167881/prof/s640x400/foody-mobile-6et63kkl-jpg-585-636198966210769502.jpg,https://www.foody.vn/ho-chi-minh/com-chao-trieu-chau,Vịt muối,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"10,000đ"
Cơm Cháo Triều Châu,"450 Hồng Bàng, P. 16, Quận 11, TP. HCM",Quán ăn,7.3,https://images.foody.vn/res/g17/167881/prof/s640x400/foody-mobile-6et63kkl-jpg-585-636198966210769502.jpg,https://www.foody.vn/ho-chi-minh/com-chao-trieu-chau,Bao tử,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"75,000đ"
Manwah Taiwanese Hotpot - An Dương Vương,"65 An Dương Vương, P. 8, Quận 5, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g95/944038/prof/s640x400/foody-upload-api-foody-mobile-ghhh-190730100322.jpg,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong,Lẩu nấm - 1200ml,https://images.foody.vn/res/g89/882901/s120x120/806f6c60-3805-4212-8c90-b928ca13-8d0408ea-210609205028.jpeg,"70,200đ"
Manwah Taiwanese Hotpot - An Dương Vương,"65 An Dương Vương, P. 8, Quận 5, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g95/944038/prof/s640x400/foody-upload-api-foody-mobile-ghhh-190730100322.jpg,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong,Lẩu Mala Đài Loan  - 1200ml,https://images.foody.vn/res/g89/882901/s120x120/9833ff04-730d-4d53-92f0-6909211c-5fe55331-210609205027.jpeg,"81,000đ"
Manwah Taiwanese Hotpot - An Dương Vương,"65 An Dương Vương, P. 8, Quận 5, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g95/944038/prof/s640x400/foody-upload-api-foody-mobile-ghhh-190730100322.jpg,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong,Lẩu Đài Bắc - 1200ml,https://images.foody.vn/res/g89/882901/s120x120/b870629a-7cf1-432d-930f-d23ec83d-fa71b337-210609205027.jpeg,"70,200đ"
Manwah Taiwanese Hotpot - An Dương Vương,"65 An Dương Vương, P. 8, Quận 5, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g95/944038/prof/s640x400/foody-upload-api-foody-mobile-ghhh-190730100322.jpg,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong,Lẩu Thái - 1200ml,https://images.foody.vn/res/g89/882901/s120x120/90a0d4e9-d667-4707-bd2d-9f0f19c0-9e0178b8-210609205027.jpeg,"70,200đ"
Manwah Taiwanese Hotpot - An Dương Vương,"65 An Dương Vương, P. 8, Quận 5, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g95/944038/prof/s640x400/foody-upload-api-foody-mobile-ghhh-190730100322.jpg,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong,Lẩu cà chua - 1200ml,https://images.foody.vn/res/g89/882901/s120x120/88260cef-be4b-4cb7-874d-cc4b5aac-ecf601fd-210609205028.jpeg,"70,200đ"
Manwah Taiwanese Hotpot - An Dương Vương,"65 An Dương Vương, P. 8, Quận 5, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g95/944038/prof/s640x400/foody-upload-api-foody-mobile-ghhh-190730100322.jpg,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong,Ba chỉ bò Mỹ - 100gr,https://images.foody.vn/res/g89/882901/s120x120/c8404024-8b93-4123-9d79-4f493ec8-bb3d2af7-210609205028.jpeg,"52,920đ"
Manwah Taiwanese Hotpot - An Dương Vương,"65 An Dương Vương, P. 8, Quận 5, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g95/944038/prof/s640x400/foody-upload-api-foody-mobile-ghhh-190730100322.jpg,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong,Ba chỉ Cừu  - 100gr,https://images.foody.vn/res/g89/882901/s120x120/1d9542f6-ab12-49eb-b4fd-f4c4d5c8-0a05407c-210609205029.jpeg,"63,720đ"
Manwah Taiwanese Hotpot - An Dương Vương,"65 An Dương Vương, P. 8, Quận 5, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g95/944038/prof/s640x400/foody-upload-api-foody-mobile-ghhh-190730100322.jpg,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong,Gầu bò Mỹ  - 100gr,https://images.foody.vn/res/g89/882901/s120x120/72cd3c81-5f8b-4177-aaf4-20465172-5ca5227b-210609205028.jpeg,"63,720đ"
Manwah Taiwanese Hotpot - An Dương Vương,"65 An Dương Vương, P. 8, Quận 5, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g95/944038/prof/s640x400/foody-upload-api-foody-mobile-ghhh-190730100322.jpg,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong,Bắp bò Úc  - 100gr,https://images.foody.vn/res/g89/882901/s120x120/f2245792-0618-4f5a-8de1-5bf4ad4d-2330adca-210609205029.jpeg,"63,720đ"
Manwah Taiwanese Hotpot - An Dương Vương,"65 An Dương Vương, P. 8, Quận 5, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g95/944038/prof/s640x400/foody-upload-api-foody-mobile-ghhh-190730100322.jpg,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong,Gầu hoa bò Úc - 100gr,https://images.foody.vn/res/g89/882901/s120x120/841bff6a-16c7-4b23-a33e-f903b534-58b4c741-210609205028.jpeg,"63,720đ"
Kichi Kichi Lẩu Băng Chuyền - Nguyễn Sơn,"2 Nguyễn Sơn, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g10/90273/prof/s640x400/foody-mobile-j2-jpg-954-635775023571074906.jpg,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-nguyen-son,Phú Trúc Chiên Deli,https://images.foody.vn/res/g95/949353/s120x120/c166b56e-a503-4f7a-ae4a-79fc7ff1-ca568550-210610145733.jpeg,"6,480đ"
Kichi Kichi Lẩu Băng Chuyền - Nguyễn Sơn,"2 Nguyễn Sơn, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g10/90273/prof/s640x400/foody-mobile-j2-jpg-954-635775023571074906.jpg,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-nguyen-son,Bún Gạo Deli,https://images.foody.vn/res/g95/949353/s120x120/93586e42-9457-48ff-b3ec-d1fd5c63-a64d54ee-210610145734.jpeg,"5,400đ"
Kichi Kichi Lẩu Băng Chuyền - Nguyễn Sơn,"2 Nguyễn Sơn, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g10/90273/prof/s640x400/foody-mobile-j2-jpg-954-635775023571074906.jpg,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-nguyen-son,Mì Dẹt Hàn Quốc Deli,https://images.foody.vn/res/g95/949353/s120x120/5d6d6157-0ac7-4f2a-af77-d100263b-e16ec3ec-210610145734.jpeg,"7,560đ"
Kichi Kichi Lẩu Băng Chuyền - Nguyễn Sơn,"2 Nguyễn Sơn, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g10/90273/prof/s640x400/foody-mobile-j2-jpg-954-635775023571074906.jpg,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-nguyen-son,Miến tươi Deli,https://images.foody.vn/res/g95/949353/s120x120/dca00690-8558-4720-819d-1f10657f-5e9e32d3-210628121951.jpeg,"7,560đ"
Kichi Kichi Lẩu Băng Chuyền - Nguyễn Sơn,"2 Nguyễn Sơn, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g10/90273/prof/s640x400/foody-mobile-j2-jpg-954-635775023571074906.jpg,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-nguyen-son,Mì Ramen Tươi -Sợi Xanh Deli,https://images.foody.vn/res/g95/949353/s120x120/35ac28c7-19b5-4075-9005-fadef8a4-d389f757-210610145733.jpeg,"5,400đ"
Kichi Kichi Lẩu Băng Chuyền - Nguyễn Sơn,"2 Nguyễn Sơn, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g10/90273/prof/s640x400/foody-mobile-j2-jpg-954-635775023571074906.jpg,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-nguyen-son,Mì Ramen Tươi - Sợi Vàng Deli,https://images.foody.vn/res/g95/949353/s120x120/e9895b7c-03f3-4b14-a434-b56d0e2b-c8dfcd88-210610145733.jpeg,"5,400đ"
Kichi Kichi Lẩu Băng Chuyền - Nguyễn Sơn,"2 Nguyễn Sơn, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g10/90273/prof/s640x400/foody-mobile-j2-jpg-954-635775023571074906.jpg,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-nguyen-son,Paste Bò Deli,https://images.foody.vn/res/g95/949353/s120x120/738e6a17-9f68-44c8-96dd-5cba1f30-5e7fc437-210610145726.jpeg,"9,720đ"
Kichi Kichi Lẩu Băng Chuyền - Nguyễn Sơn,"2 Nguyễn Sơn, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g10/90273/prof/s640x400/foody-mobile-j2-jpg-954-635775023571074906.jpg,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-nguyen-son,Fish & Yuba Deli,https://images.foody.vn/res/g95/949353/s120x120/694d62d9-9829-4c8a-a96e-4e699108-6623ddb0-210610145729.jpeg,"6,480đ"
Kichi Kichi Lẩu Băng Chuyền - Nguyễn Sơn,"2 Nguyễn Sơn, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g10/90273/prof/s640x400/foody-mobile-j2-jpg-954-635775023571074906.jpg,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-nguyen-son,Bánh Bao Hải Sản Nhân Cá Nhím Biển Deli,https://images.foody.vn/res/g95/949353/s120x120/a9bec430-e76c-4287-a9e4-e25ef541-5671e95b-210610145727.jpeg,"12,960đ"
Kichi Kichi Lẩu Băng Chuyền - Nguyễn Sơn,"2 Nguyễn Sơn, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",Nhà hàng,8.2,https://images.foody.vn/res/g10/90273/prof/s640x400/foody-mobile-j2-jpg-954-635775023571074906.jpg,https://www.foody.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-nguyen-son,Fish Sandwich Deli,https://images.foody.vn/res/g95/949353/s120x120/99342135-fbcb-446d-aba2-44491262-0e34aaba-210610145729.jpeg,"6,480đ"
Cơm Thố Chuyên Ký,"67 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",Quán ăn,6.2,https://images.foody.vn/res/g8/79275/prof/s640x400/foody-mobile-com-tho-chuyen-ky-mb-120-635740256410616883.jpg,https://www.foody.vn/ho-chi-minh/com-tho-chuyen-ky,Cơm gà hấp cải xanh,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"120,000đ"
Cơm Thố Chuyên Ký,"67 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",Quán ăn,6.2,https://images.foody.vn/res/g8/79275/prof/s640x400/foody-mobile-com-tho-chuyen-ky-mb-120-635740256410616883.jpg,https://www.foody.vn/ho-chi-minh/com-tho-chuyen-ky,Cơm gà xào sả ớt,https://images.foody.vn/res/g8/79275/s120x120/c2aa26c1-f21e-4cce-98e4-05c4704fd3bf.jpg,"120,000đ"
Cơm Thố Chuyên Ký,"67 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",Quán ăn,6.2,https://images.foody.vn/res/g8/79275/prof/s640x400/foody-mobile-com-tho-chuyen-ky-mb-120-635740256410616883.jpg,https://www.foody.vn/ho-chi-minh/com-tho-chuyen-ky,Cơm gà sauce pa-tê,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"130,000đ"
Cơm Thố Chuyên Ký,"67 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",Quán ăn,6.2,https://images.foody.vn/res/g8/79275/prof/s640x400/foody-mobile-com-tho-chuyen-ky-mb-120-635740256410616883.jpg,https://www.foody.vn/ho-chi-minh/com-tho-chuyen-ky,Cơm gà xào nấm rơm,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"120,000đ"
Cơm Thố Chuyên Ký,"67 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",Quán ăn,6.2,https://images.foody.vn/res/g8/79275/prof/s640x400/foody-mobile-com-tho-chuyen-ky-mb-120-635740256410616883.jpg,https://www.foody.vn/ho-chi-minh/com-tho-chuyen-ky,Cơm gà chưng tương,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"120,000đ"
Cơm Thố Chuyên Ký,"67 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",Quán ăn,6.2,https://images.foody.vn/res/g8/79275/prof/s640x400/foody-mobile-com-tho-chuyen-ky-mb-120-635740256410616883.jpg,https://www.foody.vn/ho-chi-minh/com-tho-chuyen-ky,Cơm gà tàu yểu,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"120,000đ"
Cơm Thố Chuyên Ký,"67 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",Quán ăn,6.2,https://images.foody.vn/res/g8/79275/prof/s640x400/foody-mobile-com-tho-chuyen-ky-mb-120-635740256410616883.jpg,https://www.foody.vn/ho-chi-minh/com-tho-chuyen-ky,Cơm gà xào cải bó xôi,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"120,000đ"
Cơm Thố Chuyên Ký,"67 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",Quán ăn,6.2,https://images.foody.vn/res/g8/79275/prof/s640x400/foody-mobile-com-tho-chuyen-ky-mb-120-635740256410616883.jpg,https://www.foody.vn/ho-chi-minh/com-tho-chuyen-ky,Cơm gà xào bông cải,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"120,000đ"
Cơm Thố Chuyên Ký,"67 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",Quán ăn,6.2,https://images.foody.vn/res/g8/79275/prof/s640x400/foody-mobile-com-tho-chuyen-ky-mb-120-635740256410616883.jpg,https://www.foody.vn/ho-chi-minh/com-tho-chuyen-ky,Cơm gà xào ớt xanh,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"120,000đ"
Cơm Thố Chuyên Ký,"67 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",Quán ăn,6.2,https://images.foody.vn/res/g8/79275/prof/s640x400/foody-mobile-com-tho-chuyen-ky-mb-120-635740256410616883.jpg,https://www.foody.vn/ho-chi-minh/com-tho-chuyen-ky,Cơm cá sauce chua ngọt,https://images.foody.vn/res/g8/79275/s120x120/3ff361f0-b5fd-4383-8c84-5a4882c622df.jpg,"180,000đ"
BOO Coffee - Lầu 9 Chung Cư Nguyễn Huệ,"Tầng 9, Chung Cư Nguyễn Huệ, Nguyễn Huệ, Quận 1, TP. HCM",Café/Dessert,6.8,https://images.foody.vn/res/g79/785436/prof/s640x400/foody-upload-api-foody-mobile-4-190614115524.jpg,https://www.foody.vn/ho-chi-minh/boo-coffee-lau-9-chung-cu-nguyen-hue,Trà sữa Boo,https://images.foody.vn/res/g27/261467/s120x120/3e755cc1-3d6f-4321-3cc2-c17c1bd2bf47.jpg,"50,000đ"
BOO Coffee - Lầu 9 Chung Cư Nguyễn Huệ,"Tầng 9, Chung Cư Nguyễn Huệ, Nguyễn Huệ, Quận 1, TP. HCM",Café/Dessert,6.8,https://images.foody.vn/res/g79/785436/prof/s640x400/foody-upload-api-foody-mobile-4-190614115524.jpg,https://www.foody.vn/ho-chi-minh/boo-coffee-lau-9-chung-cu-nguyen-hue,Trà sữa bình gấu,https://images.foody.vn/default/s120x120/shopeefood-deli-dish-no-image.png,"100,000đ"
BOO Coffee - Lầu 9 Chung Cư Nguyễn Huệ,"Tầng 9, Chung Cư Nguyễn Huệ, Nguyễn Huệ, Quận 1, TP. HCM",Café/Dessert,6.8,https://images.foody.vn/res/g79/785436/prof/s640x400/foody-upload-api-foody-mobile-4-190614115524.jpg,https://www.foody.vn/ho-chi-minh/boo-coffee-lau-9-chung-cu-nguyen-hue,Trà sữa nướng marshmallow,https://images.foody.vn/res/g27/261467/s120x120/3210d260-d9c1-46ed-6ecb-81f78744a821.jpg,"60,000đ"
BOO Coffee - Lầu 9 Chung Cư Nguyễn Huệ,"Tầng 9, Chung Cư Nguyễn Huệ, Nguyễn Huệ, Quận 1, TP. HCM",Café/Dessert,6.8,https://images.foody.vn/res/g79/785436/prof/s640x400/foody-upload-api-foody-mobile-4-190614115524.jpg,https://www.foody.vn/ho-chi-minh/boo-coffee-lau-9-chung-cu-nguyen-hue,Trà sữa marshmallow,https://images.foody.vn/res/g27/261467/s120x120/ccb552d9-f002-4b6a-464b-d4d5d63cbe96.jpg,"60,000đ"
BOO Coffee - Lầu 9 Chung Cư Nguyễn Huệ,"Tầng 9, Chung Cư Nguyễn Huệ, Nguyễn Huệ, Quận 1, TP. HCM",Café/Dessert,6.8,https://images.foody.vn/res/g79/785436/prof/s640x400/foody-upload-api-foody-mobile-4-190614115524.jpg,https://www.foody.vn/ho-chi-minh/boo-coffee-lau-9-chung-cu-nguyen-hue,Trà sữa dừa đá xay,https://images.foody.vn/res/g27/261467/s120x120/fcd9c9e4-925a-460c-9c72-c4b4b9f3d9a3.jpg,"60,000đ"
BOO Coffee - Lầu 9 Chung Cư Nguyễn Huệ,"Tầng 9, Chung Cư Nguyễn Huệ, Nguyễn Huệ, Quận 1, TP. HCM",Café/Dessert,6.8,https://images.foody.vn/res/g79/785436/prof/s640x400/foody-upload-api-foody-mobile-4-190614115524.jpg,https://www.foody.vn/ho-chi-minh/boo-coffee-lau-9-chung-cu-nguyen-hue,Trà sữa bông gòn,https://images.foody.vn/res/g27/261467/s120x120/13e91a86-487a-4f75-9c83-385a5041a1af.jpg,"60,000đ"
BOO Coffee - Lầu 9 Chung Cư Nguyễn Huệ,"Tầng 9, Chung Cư Nguyễn Huệ, Nguyễn Huệ, Quận 1, TP. HCM",Café/Dessert,6.8,https://images.foody.vn/res/g79/785436/prof/s640x400/foody-upload-api-foody-mobile-4-190614115524.jpg,https://www.foody.vn/ho-chi-minh/boo-coffee-lau-9-chung-cu-nguyen-hue,Trà đào chanh sả,https://images.foody.vn/res/g27/261467/s120x120/98324394-fb6a-4044-446d-978c07aaaf1c.jpg,"60,000đ"
BOO Coffee - Lầu 9 Chung Cư Nguyễn Huệ,"Tầng 9, Chung Cư Nguyễn Huệ, Nguyễn Huệ, Quận 1, TP. HCM",Café/Dessert,6.8,https://images.foody.vn/res/g79/785436/prof/s640x400/foody-upload-api-foody-mobile-4-190614115524.jpg,https://www.foody.vn/ho-chi-minh/boo-coffee-lau-9-chung-cu-nguyen-hue,Chanh hạt chia Organic,https://images.foody.vn/res/g27/261467/s120x120/9f42f2c7-f406-41d1-3c1f-dd849a0273ed.jpg,"50,000đ"
BOO Coffee - Lầu 9 Chung Cư Nguyễn Huệ,"Tầng 9, Chung Cư Nguyễn Huệ, Nguyễn Huệ, Quận 1, TP. HCM",Café/Dessert,6.8,https://images.foody.vn/res/g79/785436/prof/s640x400/foody-upload-api-foody-mobile-4-190614115524.jpg,https://www.foody.vn/ho-chi-minh/boo-coffee-lau-9-chung-cu-nguyen-hue,Cam hạt chia Organic,https://images.foody.vn/res/g27/261467/s120x120/de03bba5-d6cb-4fc6-716f-acd5f0e2dedf.jpg,"60,000đ"
BOO Coffee - Lầu 9 Chung Cư Nguyễn Huệ,"Tầng 9, Chung Cư Nguyễn Huệ, Nguyễn Huệ, Quận 1, TP. HCM",Café/Dessert,6.8,https://images.foody.vn/res/g79/785436/prof/s640x400/foody-upload-api-foody-mobile-4-190614115524.jpg,https://www.foody.vn/ho-chi-minh/boo-coffee-lau-9-chung-cu-nguyen-hue,Tắc xí muội đá xay,https://images.foody.vn/res/g27/261467/s120x120/467efbc9-61ce-44b5-6462-ea5dc31f6a79.jpg,"60,000đ"
Bánh Cuốn Đồng Diều - Bánh Cuốn Nóng & Bánh Ướt - 54 Phạm Nhữ Tăng,"54 Phạm Nhữ Tăng, P. 4, Quận 8, TP. HCM",Quán ăn,10.0,https://images.foody.vn/res/g100005/1000047339/prof/s640x400/file_e61d4a97-441f-47c1-9c64-280-dc1865ee-220217113645.jpeg,https://www.foody.vn/ho-chi-minh/banh-cuon-dong-dieu-banh-cuon-nong-banh-uot-54-pham-nhu-tang.kfmxse,Bánh cuốn nóng,https://images.foody.vn/res/g100005/1000047339/s120x120/546949f4-de35-4aab-86ec-67def618-6812909a-220309181155.jpeg,"28,000đ"
Bánh Cuốn Đồng Diều - Bánh Cuốn Nóng & Bánh Ướt - 54 Phạm Nhữ Tăng,"54 Phạm Nhữ Tăng, P. 4, Quận 8, TP. HCM",Quán ăn,10.0,https://images.foody.vn/res/g100005/1000047339/prof/s640x400/file_e61d4a97-441f-47c1-9c64-280-dc1865ee-220217113645.jpeg,https://www.foody.vn/ho-chi-minh/banh-cuon-dong-dieu-banh-cuon-nong-banh-uot-54-pham-nhu-tang.kfmxse,Bánh ướt nhà làm,https://images.foody.vn/res/g100005/1000047339/s120x120/5a407038-3b53-4c83-9c21-2f5b4268-0044ac33-220309181259.jpeg,"25,000đ"
Bánh Cuốn Đồng Diều - Bánh Cuốn Nóng & Bánh Ướt - 54 Phạm Nhữ Tăng,"54 Phạm Nhữ Tăng, P. 4, Quận 8, TP. HCM",Quán ăn,10.0,https://images.foody.vn/res/g100005/1000047339/prof/s640x400/file_e61d4a97-441f-47c1-9c64-280-dc1865ee-220217113645.jpeg,https://www.foody.vn/ho-chi-minh/banh-cuon-dong-dieu-banh-cuon-nong-banh-uot-54-pham-nhu-tang.kfmxse,Bánh tôm thêm,https://images.foody.vn/res/g100005/1000047339/s120x120/605a732f-e196-4c47-8c33-d1edb781-8755547e-220220081932.jpeg,"12,000đ"
Bánh Cuốn Đồng Diều - Bánh Cuốn Nóng & Bánh Ướt - 54 Phạm Nhữ Tăng,"54 Phạm Nhữ Tăng, P. 4, Quận 8, TP. HCM",Quán ăn,10.0,https://images.foody.vn/res/g100005/1000047339/prof/s640x400/file_e61d4a97-441f-47c1-9c64-280-dc1865ee-220217113645.jpeg,https://www.foody.vn/ho-chi-minh/banh-cuon-dong-dieu-banh-cuon-nong-banh-uot-54-pham-nhu-tang.kfmxse,Chả thêm,https://images.foody.vn/res/g100005/1000047339/s120x120/c6549712-ce76-4486-a614-37a94a68-268ccb9d-220220082815.jpeg,"15,000đ"
